_id,player,captain,gca,shots_on_target,assists,pressures,tackles,interceptions,blocks,average point by temp
618f94ab88307f48ce0ab0ea,Nemanja-Milojevic,Petros Mantalos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab0eb,Branislav-Milosevic,Jan Simunek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab0ec,Benedik-Mioc,Maksim Medvedev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab0ed,Ignasi-Miquel,Ximo Navarro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab0ee,Ignasi-Miquel,Jose Luis Morales,0.0,0.0,0.0,9.0,1.0,2.0,2.0,0.5
618f94ab88307f48ce0ab0ef,Aleksei-Miranchuk,Nicolai Boilesen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab0f0,Aleksei-Miranchuk,Ralf Fahrmann,0.0,1.0,0.0,22.0,3.0,2.0,2.0,0.0
618f94ab88307f48ce0ab0f1,Juan-Miranda,Ivan Garrido Gonzalez,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
618f94ab88307f48ce0ab0f2,Marko-Miric,Killian Overmeire,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.46
618f94ab88307f48ce0ab0f3,Denys-Miroshnichenko,Viktor Tsyhankov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab0f4,Josip-Misic,Andrej Prskalo,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0
618f94ab88307f48ce0ab0f5,Demetri-Mitchell,Flynn Downes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab0f6,Emma-Mitchell,Megan Walsh,0.5,0.0,0.0,1.5,1.0,0.0,0.0,0.75
618f94ab88307f48ce0ab0f7,Jayden-Mitchell-Lawson,Max Power,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25
618f94ab88307f48ce0ab0f8,Aleksandar-Mitrovic,Andriy Pyatov,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab0f9,Matej-Mitrovic,Emre Akbaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab0fa,Nikola-Mitrovic,Dawid Szufryn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab0fb,Stefan-Mitrovic,Prince Oniangue,0.0,0.0,0.0,11.0,0.0,1.0,2.0,0.5
618f94ab88307f48ce0ab0fc,Stefan-Mitrovic,Djene,0.0,0.0,0.0,2.2,0.0,1.2,0.0,0.1
618f94ab88307f48ce0ab0fd,Stefan-Mitrovic,Shane Duffy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab0fe,Koji-Miyoshi,Yosuke Kashiwagi,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0
618f94ab88307f48ce0ab0ff,Henrikh-Mkhitaryan,Vadis Odjidja-Ofoe,1.0,0.0,1.0,27.0,1.0,0.0,0.0,0.5
618f94ab88307f48ce0ab100,Hrayr-Mkoyan,Stopira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab101,Sebastian-Mladen,Pablo de Lucas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab102,Peniel-Mlapa,Nejmeddin Daghfous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab103,Lindo-Mkhonta,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab104,Onassis-Mntambo,Marlon Heugh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab105,Jakub-Moder,Kamil Grosicki,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab106,Anthony-Modeste,Diego Demme,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab107,Luka-Modric,Ever Banega,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
618f94ab88307f48ce0ab108,Dimitri-Mohamed,Alejandro Pozuelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94ab88307f48ce0ab109,Tariq-Mohammed,Assaf Al-Qarni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab10a,Jens-Mohren,Matti Wagner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab10b,Kevin-Mohwald,Julian Borner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab10c,Kevin-Mohwald,Christopher Trimmel,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.83
618f94ab88307f48ce0ab10d,William-Moje,Marius Joachim Mohr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab10e,Thato-Mokeke,Amour Patrick Tignyemb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
618f94ab88307f48ce0ab10f,Thato-Mokeke,Daniel Akpeyi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab110,Aleksandr-Mokin,Nemanja Matic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab111,Delphin-Mokonou,Saint-Cyr Ngam Ngam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94ab88307f48ce0ab112,Sascha-Molders,Tommy Grupe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab113,Kgotso-Moleko,Lebohang Mokoena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab114,Jesus-Molina,Dennis Alas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab115,Jorge-Molina,Lorenzo Insigne,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab116,Nahuel-Molina,Mariano Andujar,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
618f94ab88307f48ce0ab117,Nahuel-Molina,Marco Parolo,0.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0
618f94ab88307f48ce0ab118,Salvatore-Molina,Francesco Di Tacchio,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.38
618f94ab88307f48ce0ab119,Florent-Mollet,Ellyes Skhiri,1.0,0.0,1.0,14.0,1.0,1.0,4.0,1.0
618f94ab88307f48ce0ab11a,Grace-Moloney,Fara Williams,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.62
618f94ab88307f48ce0ab11b,Jayson-Molumby,Dale Stephens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab11c,Jayson-Molumby,Adam Szalai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab11d,Jayson-Molumby,Antef Tsoungui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab11e,Jerome-Mombris,Jason Pendant,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
618f94ab88307f48ce0ab11f,Jerome-Mombris,Anthony Scaramozzino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab120,Thabang-Monare,Paulus Masehe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab121,Gabriele-Moncini,German Pezzella,0.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0
618f94ab88307f48ce0ab122,Adrien-Monfray,Karim Djellabi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab123,Christoph-Monschein,Alexander Schlager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
618f94ab88307f48ce0ab124,Cristian-Montano,Richard Duffy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab125,Francisco-Montero,Ruud Vormer,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.5
618f94ab88307f48ce0ab126,Cesar-Montes,Walter Gargano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab127,Cesar-Montes,Eloy Room,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
618f94ab88307f48ce0ab128,Manny-Monthe,Adrian Mariappa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab129,Lewis-Montsma,Henrico Drost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab12a,Kevin-Monzialo,Yanick Brecher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab12b,Liam-Moore,Michael Morrison,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25
618f94ab88307f48ce0ab12c,Liam-Moore,Britt Assombalonga,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5
618f94ab88307f48ce0ab12d,Shaquell-Moore,Alberto Cifuentes,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5
618f94ab88307f48ce0ab12e,Stuart-Moore,Marvin Ekpiteta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab12f,Taylor-Moore,George Dobson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab130,Aaron-Mooy,Granit Xhaka,0.0,0.0,0.0,32.0,5.0,2.0,2.0,0.0
618f94ab88307f48ce0ab131,Luca-Mora,Francesco Di Tacchio,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab132,Alvaro-Morata,Esteban Granero,0.0,1.0,0.0,17.0,1.0,0.0,1.0,0.0
618f94ab88307f48ce0ab133,Andre-Moreira,Cris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab134,Leonel-Moreira,Charlie Mulgrew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab135,Dariel-Morejon,Scott Arfield,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
618f94ab88307f48ce0ab136,Jeremy-Morel,Danny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab137,Alberto-Moreno,Russell Martin,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0
618f94ab88307f48ce0ab138,Alberto-Moreno,Ben Gibson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab139,Alberto-Moreno,Jose Luis Morales,0.0,0.0,0.0,5.5,2.0,0.5,1.5,0.5
618f94ab88307f48ce0ab13a,Alex-Moreno,Jose Luis Gaya,0.0,1.0,0.0,18.0,3.0,0.0,0.0,1.0
618f94ab88307f48ce0ab13b,Amando-Moreno,Neil Hlavaty,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab13c,Omenuke-Mfulu,Julien Feret,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab13d,Omenuke-Mfulu,Julien Laporte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab13e,Omenuke-Mfulu,Mario Gaspar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab13f,Gabadinho-Mhango,Raphael Bocco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab140,Konrad-Michalak,Artur Jedrzejczyk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab141,Sven-Michel,Robert Paul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab142,Sven-Michel,Lars Bender,1.0,1.0,0.0,20.0,2.0,0.0,2.0,0.0
618f94ab88307f48ce0ab143,David-Miculescu,Ciprian Rus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94ab88307f48ce0ab144,David-Miculescu,Razvan Patriche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab145,Glenn-Middleton,Peter Hartley,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25
618f94ab88307f48ce0ab146,Daniele-Mignanelli,Moussa Kone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab147,Milan-Mijatovic,Maksim Medvedev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab148,Saulius-Mikoliunas,Maksim Medvedev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab149,Nikola-Milenkovic,Joao Pedro,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.5
618f94ab88307f48ce0ab14a,Marko-Milinkovic,Atiba Hutchinson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab14b,Sergej-Milinkovic-Savic,Selcuk Inan,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab14c,Sergej-Milinkovic-Savic,Giorgio Chiellini,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0
618f94ab88307f48ce0ab14d,Eder-Militao,Hector Herrera,0.0,0.52,0.13,2.48,0.43,1.78,0.35,0.91
618f94ab88307f48ce0ab14e,Eder-Militao,Dani Alves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
618f94ab88307f48ce0ab14f,Luis-Milla,Jose Angel Crespo,0.0,0.0,0.0,15.0,3.0,2.0,1.0,0.5
618f94ab88307f48ce0ab150,Liam-Millar,Paul Hanlon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab151,Liam-Millar,Folarin Balogun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab152,Michael-Miller,Jim McAlister,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab153,Mickel-Miller,Gary Dicker,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab154,Zak-Mills,Niall Canavan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab155,Zak-Mills,Matthew Dolan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab156,Jessica-Miclat,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab157,Vusimuzi-Mncube,Tapuwa Kapini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94ab88307f48ce0ab158,Luka-Modric,Sergio Alvarez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab159,Luka-Modric,Rafael Toloi,1.0,0.0,1.0,10.0,1.0,2.0,1.0,1.0
618f94ab88307f48ce0ab15a,Max-Moerstedt,Georgios Kyriakidis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab15b,Terem-Moffi,Jakup Andreasen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab15c,Mokete-Mogaila,Lesego Manganyi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab15d,Pavel-Mogilevets,Vladimir Granat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab15e,Omar-Mohamed,Tomas Granitto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab15f,Milad-Mohammadi,Wahbi Khazri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab160,Madhu-Mohana,Hussain Ali Baba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab161,Kevin-Mohwald,Willi Orban,1.0,0.0,0.0,21.0,3.0,1.0,2.0,0.0
618f94ab88307f48ce0ab162,Luckyboy-Mokoena,Denis Onyango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab163,Sylian-Mokono,Bryan Smeets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab164,Sylian-Mokono,Anco Jansen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab165,Delphin-Mokonou,Jacques Tuyisenge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab166,Jorge-Molina,Xavi Molina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab167,Salvatore-Molina,Federico Casarini,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
618f94ab88307f48ce0ab168,Cristian-Molinaro,Mirco Antenucci,1.0,0.0,1.0,14.0,2.0,1.0,3.0,0.5
618f94ab88307f48ce0ab169,Quirin-Moll,Felix Kroos,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25
618f94ab88307f48ce0ab16a,Scott-Moloney,Sam Hird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
618f94ab88307f48ce0ab16b,Jerome-Mombris,Steven Fortes,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5
618f94ab88307f48ce0ab16c,Jon-Moncayola,Koke,0.5,0.0,0.0,6.5,0.0,1.5,1.5,0.0
618f94ab88307f48ce0ab16d,Monchu,Inaki Saenz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
618f94ab88307f48ce0ab16e,Gabriele-Moncini,Christian Maggio,0.0,0.82,0.09,0.64,0.09,0.0,0.0,0.68
618f94ab88307f48ce0ab16f,Mohamed-El-Monir,Nicolas Lodeiro,0.0,0.2,0.0,5.4,1.6,0.4,0.8,0.3
618f94ab88307f48ce0ab170,Jordy-Monroy,Carlos Bejarano,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
618f94ab88307f48ce0ab171,Elton-Monteiro,Alain Rochat,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.36
618f94ab88307f48ce0ab172,Jamiro-Monteiro,Wayne Rooney,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
618f94ab88307f48ce0ab173,Kgotso-Moleko,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
618f94ab88307f48ce0ab174,Omenuke-Mfulu,David Garcia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab175,Gabadinho-Mhango,Nkosinathi Sibisi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab176,Damian-Michalski,Dominik Furman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58
618f94ab88307f48ce0ab177,Alexander-Michel,Tom Siwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab178,Lukas-Michelbrink,Ole Schiebold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab179,Simon-Mignolet,Tim Sparv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab17a,Miguel,Diego Marino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab17b,Florian-Miguel,Salim Moizini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab17c,Enea-Mihaj,Marcus Berg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab17d,Ondrej-Mihalik,Jan Zidek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab17e,Marko-Mihojevic,Ramazan Kose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab17f,Georges-Mikautadze,Dante,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab180,Ivan-Miladinovic,Filip Uremovic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab181,Georgi-Milanov,Rashad Sadygov,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
618f94ab88307f48ce0ab182,Arkadiusz-Milik,Vujadin Savic,0.0,2.0,0.0,15.0,0.0,1.0,1.0,0.5
618f94ab88307f48ce0ab183,Sergej-Milinkovic-Savic,Stefan de Vrij,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab184,Ross-Millen,James Tavernier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
618f94ab88307f48ce0ab185,George-Miller,Gareth Evans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab186,Kamal-Miller,Atiba Hutchinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
618f94ab88307f48ce0ab187,Mickel-Miller,Scott Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab188,Mickel-Miller,James Tavernier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab189,Mickel-Miller,Declan Gallagher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab18a,James-Milner,Fabricio Coloccini,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
618f94ab88307f48ce0ab18b,Robert-Milsom,Richard Duffy,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.75
618f94ab88307f48ce0ab18c,Robert-Milsom,Tommy Smith,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab18d,Kim-Min-jae,Lee Jae-sung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab18e,Yerry-Mina,Ki Sung-yueng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab18f,Dominic-Minz,Timo Hummrich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab190,Luis-Miquissone,Emmanuel Adebayor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab191,Aleksei-Miranchuk,Aleksandr Dimidko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab192,Miranda,Fabio Quagliarella,0.0,0.0,0.0,5.0,0.5,3.5,1.5,1.0
618f94ab88307f48ce0ab193,Juan-Miranda,Christopher Trimmel,0.0,0.0,0.0,16.0,1.0,0.0,4.0,0.5
618f94ab88307f48ce0ab194,Marko-Miric,Raio Piiroja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab195,Akash-Mishra,Amarjit Singh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
618f94ab88307f48ce0ab196,Danijel-Miskic,Soslan Dzhanayev,0.0,0.33,0.0,0.0,0.0,0.67,0.0,0.17
618f94ab88307f48ce0ab197,Christopher-Missilou,Leon Legge,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5
618f94ab88307f48ce0ab198,Mario-Mitaj,Petros Mantalos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
618f94ab88307f48ce0ab199,Emma-Mitchell,Fara Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab19a,Jonathan-Mitchell,Danny Batth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab19b,Jonathan-Mitchell,Gareth Evans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab19c,Gerasimos-Mitoglou,Juan Manuel Munafo Horta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab19d,Aleksandar-Mitrovic,Thiago Silva,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab19e,Aleksandar-Mitrovic,John O'Shea,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab19f,Stefan-Mitrovic,Roman Berezovsky,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5
618f94ab88307f48ce0ab1a0,Koji-Miyoshi,Andreas Bouchalakis,0.0,0.0,0.0,17.0,2.0,1.0,3.0,0.0
618f94ab88307f48ce0ab1a1,Maren-Mjelde,Melanie Behringer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab1a2,Henrikh-Mkhitaryan,Tommy Smith,1.0,0.5,0.0,12.0,2.0,0.5,1.0,0.5
618f94ab88307f48ce0ab1a3,Sphelele-Mkhulise,Wayne Arendse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab1a4,Filip-Mladenovic,Stephen O'Donnell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab1a5,Filip-Mladenovic,Pavels Steinbors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab1a6,Peniel-Mlapa,Daniel Hoegh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ab88307f48ce0ab1a7,Lorenzo-Montipo,Alessandro Tuia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab1a8,Lorenzo-Montipo,Samir Handanovic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab1a9,Angel-Montoro,Dimitri Foulquier,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
618f94ab88307f48ce0ab1aa,Angel-Montoro,Hugo Mallo,1.0,0.0,1.0,13.5,1.5,1.5,2.0,0.5
618f94ab88307f48ce0ab1ab,Lewis-Montsma,Lars Veldwijk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab1ac,Lewis-Montsma,Dean Lewington,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
618f94ab88307f48ce0ab1ad,Shaquell-Moore,Nacho,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
618f94ab88307f48ce0ab1ae,Jordan-Moore-Taylor,Dean Lewington,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.62
618f94ab88307f48ce0ab1af,Aaron-Mooy,Richard Wood,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
618f94ab88307f48ce0ab1b0,Hussain-Al-Moqahwi,Eden Hazard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab1b1,Felipe-Mora,Cristian Sapunaru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab1b2,Felipe-Mora,Jorge Daniel Hernandez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab1b3,Oslimg-Mora,Erick Delgado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ab88307f48ce0ab1b4,Junior-Moraes,Andriy Pyatov,0.24,0.59,0.35,3.24,0.41,0.18,0.0,0.94
618f94ab88307f48ce0ab1b5,Junior-Moraes,Anatolii Trubin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
