Date,Time,temp,City,Player,Pos,Gls,Ast,PK,PKatt,CrdY,CrdR,OG,Country,Result,GF,GA
2018-11-16,19,12.4,Oita,Yuya Osako,FW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Japan,D,1,1
2018-11-16,19,12.4,Oita,   Koya Kitagawa,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,D,1,1
2018-11-16,19,12.4,Oita,Shoya Nakajima,AM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Japan,D,1,1
2018-11-16,19,12.4,Oita,   Genki Haraguchi,"FW,MF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,D,1,1
2018-11-16,19,12.4,Oita,Takumi Minamino,AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,D,1,1
2018-11-16,19,12.4,Oita,   Junya Ito,"FW,MF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,D,1,1
2018-11-16,19,12.4,Oita,Ritsu Doan,AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,D,1,1
2018-11-16,19,12.4,Oita,   Kenyu Sugimoto,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,D,1,1
2018-11-16,19,12.4,Oita,Wataru Endo,DM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,D,1,1
2018-11-16,19,12.4,Oita,Gaku Shibasaki,DM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,D,1,1
2018-11-16,19,12.4,Oita,Sho Sasaki,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,D,1,1
2018-11-16,19,12.4,Oita,Maya Yoshida,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,D,1,1
2018-11-16,19,12.4,Oita,Takehiro Tomiyasu,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,D,1,1
2018-11-16,19,12.4,Oita,Hiroki Sakai,RB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,D,1,1
2018-11-16,19,12.4,Oita,Daniel Schmidt,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,D,1,1
2018-11-16,19,12.4,Oita,Salomon Rondon,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Venezuela,D,1,1
2018-11-16,19,12.4,Oita,   Josef Martinez,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Venezuela,D,1,1
2018-11-16,19,12.4,Oita,Darwin Machis,AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Venezuela,D,1,1
2018-11-16,19,12.4,Oita,   Sergio Cordova,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Venezuela,D,1,1
2018-11-16,19,12.4,Oita,Yangel Herrera,AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Venezuela,D,1,1
2018-11-16,19,12.4,Oita,   Aristoteles Romero,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Venezuela,D,1,1
2018-11-16,19,12.4,Oita,Jhon Murillo,AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Venezuela,D,1,1
2018-11-16,19,12.4,Oita,   Luis Gonzalez,"FW,MF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Venezuela,D,1,1
2018-11-16,19,12.4,Oita,Junior Moreno,DM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Venezuela,D,1,1
2018-11-16,19,12.4,Oita,   Jefferson Savarino,"FW,MF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Venezuela,D,1,1
2018-11-16,19,12.4,Oita,Tomas Rincon,DM,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Venezuela,D,1,1
2018-11-16,19,12.4,Oita,Luis Mago,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Venezuela,D,1,1
2018-11-16,19,12.4,Oita,   Bernardo Anor,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Venezuela,D,1,1
2018-11-16,19,12.4,Oita,Nahuel Ferraresi,CB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Venezuela,D,1,1
2018-11-16,19,12.4,Oita,Jhon Chancellor,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Venezuela,D,1,1
2018-11-16,19,12.4,Oita,Roberto Rosales,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Venezuela,D,1,1
2018-11-16,19,12.4,Oita,Rafael Romo,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Venezuela,D,1,1
2017-10-06,20,9.0,Osijek,Mario Mandzukic,FW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Mario Mandzukic,FW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,   Mario Pasalic,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,   Mario Pasalic,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Ivan Perisic,AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Ivan Perisic,AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Andrej Kramaric,AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Andrej Kramaric,AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,   Duje Cop,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,   Duje Cop,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Marcelo Brozovic,AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Marcelo Brozovic,AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,   Marko Rog,MF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,   Marko Rog,MF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Ivan Rakitic,DM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Ivan Rakitic,DM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Luka Modric,DM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Luka Modric,DM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Josip Pivaric,LB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Josip Pivaric,LB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Domagoj Vida,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Domagoj Vida,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Matej Mitrovic,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Matej Mitrovic,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Sime Vrsaljko,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Sime Vrsaljko,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Danijel Subasic,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Danijel Subasic,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,D,1,1
2017-10-06,20,9.0,Osijek,Simon Skrabb,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,Simon Skrabb,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,Joel Pohjanpalo,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,Joel Pohjanpalo,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,Perparim Hetemaj,LM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,Perparim Hetemaj,LM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,   Pyry Soiri,MF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,   Pyry Soiri,MF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,Tim Sparv,CM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,Tim Sparv,CM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,Rasmus Schuller,CM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,Rasmus Schuller,CM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,   Teemu Pukki,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,   Teemu Pukki,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,Kasper Hamalainen,RM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,Kasper Hamalainen,RM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,Niklas Moisander,LB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,Niklas Moisander,LB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,Juhani Ojala,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,Juhani Ojala,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,Paulus Arajuuri,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,Paulus Arajuuri,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,Albin Granlund,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,Albin Granlund,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,Lukas Hradecky,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2017-10-06,20,9.0,Osijek,Lukas Hradecky,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,D,1,1
2018-06-08,18,28.6,Osijek,Mario Mandzukic,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,   Nikola Kalinic,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Ivan Perisic,AM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Luka Modric,AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Ante Rebic,AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,   Marcelo Brozovic,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Ivan Rakitic,DM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,   Mateo Kovacic,MF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Milan Badelj,DM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,   Andrej Kramaric,"FW,MF",1.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Ivan Strinic,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Dejan Lovren,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,   Tin Jedvaj,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Vedran Corluka,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Domagoj Vida,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Danijel Subasic,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,   Lovre Kalinic,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Mario Mandzukic,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,   Nikola Kalinic,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Ivan Perisic,AM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Luka Modric,AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Ante Rebic,AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,   Marcelo Brozovic,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Ivan Rakitic,DM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,   Mateo Kovacic,MF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Milan Badelj,DM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,   Andrej Kramaric,"FW,MF",1.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Ivan Strinic,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Dejan Lovren,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,   Tin Jedvaj,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Vedran Corluka,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Domagoj Vida,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Danijel Subasic,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,   Lovre Kalinic,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,W,2,1
2018-06-08,18,28.6,Osijek,Sadio Mane,FW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,Diafra Sakho,FW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,   Moussa Sow,"FW,MF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,M'Baye Niang,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,   Keita Balde,"FW,MF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,Idrissa Gana Gueye,CM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,   Cheikh N'Doye,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,Alfred N'Diaye,CM,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,   Badou Ndiaye,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,Ismaila Sarr,RM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,   Mame Biram Diouf,"FW,MF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,Youssouf Sabaly,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,Kalidou Koulibaly,CB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,   Kara Mbodji,"DF,MF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,Salif Sane,CB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,Lamine Gassama,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,Abdoulaye Diallo,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,Sadio Mane,FW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,Diafra Sakho,FW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,   Moussa Sow,"FW,MF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,M'Baye Niang,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,   Keita Balde,"FW,MF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,Idrissa Gana Gueye,CM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,   Cheikh N'Doye,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,Alfred N'Diaye,CM,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,   Badou Ndiaye,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,Ismaila Sarr,RM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,   Mame Biram Diouf,"FW,MF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,Youssouf Sabaly,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,Kalidou Koulibaly,CB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,   Kara Mbodji,"DF,MF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,Salif Sane,CB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,Lamine Gassama,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2018-06-08,18,28.6,Osijek,Abdoulaye Diallo,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,L,1,2
2016-09-04,20,12.8,Oslo,Mario Gotze,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Mario Gotze,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,   Julian Brandt,"FW,MF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,   Julian Brandt,"FW,MF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Julian Draxler,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Julian Draxler,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,   Max Meyer,"FW,MF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,   Max Meyer,"FW,MF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Mesut Ozil,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Mesut Ozil,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Jonas Hector,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Jonas Hector,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Toni Kroos,CM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Toni Kroos,CM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Sami Khedira,CM,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Sami Khedira,CM,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,   Julian Weigl,"DF,MF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,   Julian Weigl,"DF,MF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Thomas Muller,RM,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Thomas Muller,RM,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Mats Hummels,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Mats Hummels,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Benedikt Howedes,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Benedikt Howedes,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Joshua Kimmich,CB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Joshua Kimmich,CB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Manuel Neuer,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Manuel Neuer,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,W,3,0
2016-09-04,20,12.8,Oslo,Markus Henriksen,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,L,0,3
2016-09-04,20,12.8,Oslo,Markus Henriksen,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,L,0,3
2016-09-04,20,12.8,Oslo,   Ole Selns,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,L,0,3
2016-09-04,20,12.8,Oslo,   Ole Selns,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,L,0,3
2016-09-04,20,12.8,Oslo,Joshua King,FW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Norway,L,0,3
2016-09-04,20,12.8,Oslo,Joshua King,FW,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Norway,L,0,3
2016-09-04,20,12.8,Oslo,   Alexander Srloth,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,L,0,3
2016-09-04,20,12.8,Oslo,   Alexander Srloth,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,L,0,3
2016-09-04,20,12.8,Oslo,Veton Berisha,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,L,0,3
2016-09-04,20,12.8,Oslo,Veton Berisha,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,L,0,3
2016-09-04,20,12.8,Oslo,Alexander Tettey,CM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,L,0,3
2016-09-04,20,12.8,Oslo,Alexander Tettey,CM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,L,0,3
2016-09-04,20,12.8,Oslo,Stefan Johansen,CM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Norway,L,0,3
2016-09-04,20,12.8,Oslo,Stefan Johansen,CM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Norway,L,0,3
2016-09-04,20,12.8,Oslo,   Ruben Yttergard Jenssen,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,L,0,3
2016-09-04,20,12.8,Oslo,   Ruben Yttergard Jenssen,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,L,0,3
2016-09-04,20,12.8,Oslo,Adama Diomande,RM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,L,0,3
2016-09-04,20,12.8,Oslo,Adama Diomande,RM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,L,0,3
