_id,player,year,comp,gca,shots_on_target,assists,pressures,tackles,interceptions,blocks,average point by temp
618f94ac88307f48ce0b01e7,Emre-Mor,2016,UEFA Euro,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33
618f94ac88307f48ce0b01e8,Luca-Mora,2019,Serie B,0.0,0.06,0.16,0.0,0.0,0.22,0.0,0.5
618f94ac88307f48ce0b01e9,Junior-Morais,2017,Champions Lg,0.0,0.5,0.0,0.0,0.0,2.75,0.0,0.5
618f94ac88307f48ce0b01ea,Valtteri-Moren,2017,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b01eb,Thabo-Mnyamane,2020,Premier Division,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
618f94ac88307f48ce0b01ec,Luka-Modric,2006,Euro Qualifying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88
618f94ac88307f48ce0b01ed,Mokete-Mogaila,2018,Premier Division,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
618f94ac88307f48ce0b01ee,Dimitri-Mohamed,2019,First Division A,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.53
618f94ac88307f48ce0b01ef,Milad-Mohammadi,2021,WCQ — AFC (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94
618f94ac88307f48ce0b01f0,Katlego-Mohamme,2021,Premier Division,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
618f94ac88307f48ce0b01f1,Alberto-Moleiro,2021,Segunda División,0.0,0.2,0.0,0.0,0.0,0.27,0.0,0.57
618f94ac88307f48ce0b01f2,Florent-Mollet,2021,Ligue 1,0.32,0.46,0.18,11.68,1.0,0.75,0.86,0.45
618f94ac88307f48ce0b01f3,Grace-Moloney,2021,WSL,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.34
618f94ac88307f48ce0b01f4,Jefferson-Montero,2013,WCQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
618f94ac88307f48ce0b01f5,Mato-Milos,2017,1. HNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
618f94ac88307f48ce0b01f6,Alessandro-Minelli,2019,Coppa Italia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b01f7,Nikolay-Minkov,2017,First League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
618f94ac88307f48ce0b01f8,Marko-Miric,2019,First Division A,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33
618f94ac88307f48ce0b01f9,Akash-Mishra,2019,I-League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
618f94ac88307f48ce0b01fa,Gaetan-Missi-Mezu,2016,Ligue 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
618f94ac88307f48ce0b01fb,Demetri-Mitchell,2021,League One,0.0,0.3,0.11,0.0,0.0,0.19,0.0,0.72
618f94ac88307f48ce0b01fc,Dimitar-Mitov,2017,League Two,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
618f94ac88307f48ce0b01fd,Stefan-Mitrovic,2014,La Liga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
618f94ac88307f48ce0b01fe,Jan-Mlakar,2020,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b01ff,Anthony-Mfa-Mezui,2014,Africa Cup of Nations qualification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
618f94ac88307f48ce0b0200,Omenuke-Mfulu,2015,Coupe de France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b0201,Toby-Michalski,2020,U17 Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0202,Peter-Michorl,2018,Bundesliga,0.0,0.7,0.24,0.0,0.0,1.03,0.0,0.68
618f94ac88307f48ce0b0203,Marko-Mihojevic,2021,Süper Lig,0.0,0.12,0.0,0.0,0.0,0.56,0.0,0.47
618f94ac88307f48ce0b0204,Jan-Mikula,2017,First League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
618f94ac88307f48ce0b0205,Stefan-Milic,2020,1. HNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
618f94ac88307f48ce0b0206,Eder-Militao,2020,Copa del Rey,0.0,0.5,0.0,0.0,0.0,4.0,0.0,0.5
618f94ac88307f48ce0b0207,Luka-Milivojevic,2016,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
618f94ac88307f48ce0b0208,Pere-Milla,2016,Copa del Rey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
618f94ac88307f48ce0b0209,Georgi-Minchev,2014,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b020a,Tran-Minh-Vuong,2018,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b020b,Benedik-Mioc,2019,1. HNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
618f94ac88307f48ce0b020c,Mario-Mitaj,2021,Conf Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b020d,Jayden-Mitchell-Lawson,2021,PL2 — Div. 1,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.58
618f94ac88307f48ce0b020e,Dimitar-Mitov,2018,EFL Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b020f,Henrikh-Mkhitaryan,2020,UEFA Nations League,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.5
618f94ac88307f48ce0b0210,Filip-Mladenovic,2019,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b0211,Milson,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0212,Angel-Montoro,2007,La Liga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94ac88307f48ce0b0213,Martin-Montoya,2018,Copa del Rey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
618f94ac88307f48ce0b0214,Elliott-Moore,2019,EFL Cup,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.6
618f94ac88307f48ce0b0215,Stuart-Moore,2019,EFL Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b0216,Isa-Moosa,2015,WCQ — AFC (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
618f94ac88307f48ce0b0217,Jon-Morcillo,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0218,Gabriel-Michalek,2020,U17 Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
618f94ac88307f48ce0b0219,Daniele-Mignanelli,2017,Serie B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
618f94ac88307f48ce0b021a,Marko-Mijailovic,2020,SuperLiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94ac88307f48ce0b021b,Nikola-Milenkovic,2021,Coppa Italia,0.0,1.0,0.0,0.0,0.0,1.5,0.0,0.5
618f94ac88307f48ce0b021c,Kamal-Miller,2020,MLS,0.0,0.0,0.0,4.19,0.7,0.41,1.07,0.59
618f94ac88307f48ce0b021d,Vincenzo-Millico,2021,Serie B,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.6
618f94ac88307f48ce0b021e,James-Milner,2007,Premier League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
618f94ac88307f48ce0b021f,James-Milner,2014,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
618f94ac88307f48ce0b0220,Salman-Al-Moasher,2017,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
618f94ac88307f48ce0b0221,Mostafa-Mohamed,2021,Europa Lg,0.0,0.0,0.14,1.43,0.14,0.29,0.14,0.79
618f94ac88307f48ce0b0222,Sayed-Mohammed-Jaffer,2020,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b0223,Teboho-Mokoena,2018,Africa Cup of Nations qualification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
618f94ac88307f48ce0b0224,Jerome-Mombris,2019,Coupe de la Ligue,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
618f94ac88307f48ce0b0225,Ilario-Monterisi,2019,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94ac88307f48ce0b0226,Omenuke-Mfulu,2019,Ligue 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
618f94ac88307f48ce0b0227,Morice-Michael,2021,SuperLiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
618f94ac88307f48ce0b0228,Konrad-Michalak,2021,Süper Lig,0.0,0.16,0.06,0.0,0.0,0.44,0.0,0.5
618f94ac88307f48ce0b0229,Lukas-Michelbrink,2021,U17 Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b022a,Novak-Micovic,2021,Conf Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b022b,Jan-Mikula,2015,First League,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.48
618f94ac88307f48ce0b022c,Arkadiusz-Milik,2016,UEFA Euro,0.0,1.2,0.2,0.0,0.0,0.6,0.0,0.7
618f94ac88307f48ce0b022d,Arkadiusz-Milik,2019,Serie A,0.34,1.45,0.07,13.69,0.48,0.1,0.48,0.62
618f94ac88307f48ce0b022e,Ricky-Miller,2016,FA Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94ac88307f48ce0b022f,Zin-Min-Tun,2019,WCQ — AFC (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
618f94ac88307f48ce0b0230,Yerry-Mina,2020,Premier League,0.04,0.21,0.04,6.25,1.18,0.46,1.11,0.57
618f94ac88307f48ce0b0231,Yerry-Mina,2021,FA Cup,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.75
618f94ac88307f48ce0b0232,Tyrone-Mings,2016,Premier League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
618f94ac88307f48ce0b0233,Kassandra-Missipo,2020,Algarve Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b0234,Aleksandar-Mitrovic,2021,Championship,0.0,2.0,0.21,0.0,0.0,0.21,0.0,0.71
618f94ac88307f48ce0b0235,Idris-El-Mizouni,2021,League One,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.69
618f94ac88307f48ce0b0236,Henrikh-Mkhitaryan,2015,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0237,Hrayr-Mkoyan,2021,WCQ — UEFA (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94ac88307f48ce0b0238,Jonas-Mkude,2019,Africa Cup of Nations qualification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b0239,Jonas-Mkude,2020,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b023a,Frano-Mlinar,2015,Swiss Super League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
618f94ac88307f48ce0b023b,Gaetan-Missi-Mezu,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b023c,Luka-Modric,2014,Super Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b023d,Sadegh-Moharrami,2019,1. HNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
618f94ac88307f48ce0b023e,Aleksandr-Mokin,2014,Euro Qualifying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
618f94ac88307f48ce0b023f,Luke-Molyneux,2020,National League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
618f94ac88307f48ce0b0240,Mohamed-El-Monir,2019,Africa Cup of Nations qualification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0241,Francisco-Montero,2021,Champions Lg,0.0,0.5,0.0,6.5,2.5,0.5,0.0,0.0
618f94ac88307f48ce0b0242,Hussain-Al-Moqahwi,2014,Pro League,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.81
618f94ac88307f48ce0b0243,Hussain-Al-Moqahwi,2015,Pro League,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.86
618f94ac88307f48ce0b0244,Junior-Morais,2016,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94ac88307f48ce0b0245,Junior-Morais,2021,Liga I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68
618f94ac88307f48ce0b0246,Jeremy-Morel,2015,Champions Lg,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.25
618f94ac88307f48ce0b0247,Jorge-Morel,2020,Libertadores,0.0,0.6,0.0,0.0,0.0,1.1,0.0,0.65
618f94ac88307f48ce0b0248,Omenuke-Mfulu,2014,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94ac88307f48ce0b0249,Simon-Mignolet,2021,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b024a,Miguel,2020,Copa del Rey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b024b,Leonel-Miguel,2020,Dutch Eredivisie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55
618f94ac88307f48ce0b024c,Ondrej-Mihalik,2016,First League,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.47
618f94ac88307f48ce0b024d,Milan-Mijatovic,2018,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
618f94ac88307f48ce0b024e,Sergej-Milinkovic-Savic,2020,Serie A,0.39,0.67,0.12,16.36,2.0,0.73,2.09,0.58
618f94ac88307f48ce0b024f,Eder-Militao,2021,WCQ,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.92
618f94ac88307f48ce0b0250,Luka-Milivojevic,2015,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
618f94ac88307f48ce0b0251,Aleksandar-Miljkovic,2018,Ekstraklasa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b0252,George-Miller,2020,League Two,0.0,0.27,0.0,0.0,0.0,0.09,0.0,0.32
618f94ac88307f48ce0b0253,David-Moberg-Karlsson,2015,Superliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
618f94ac88307f48ce0b0254,Sascha-Mockenhaupt,2015,2. Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
618f94ac88307f48ce0b0255,Luka-Modric,2019,Euro Qualifying,0.0,0.5,0.12,0.0,0.0,0.75,0.0,0.75
618f94ac88307f48ce0b0256,Nelson-Monte,2017,Primeira Liga,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.54
618f94ac88307f48ce0b0257,Jamiro-Monteiro,2021,MLS,0.42,0.35,0.23,22.92,2.73,1.96,0.69,0.58
618f94ac88307f48ce0b0258,Juan-Montenegro,2019,Primera División,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
618f94ac88307f48ce0b0259,Simon-Moore,2021,EFL Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b025a,Christian-Mora,2020,Serie B,0.0,0.11,0.0,0.0,0.0,0.47,0.0,0.47
618f94ac88307f48ce0b025b,Junior-Moraes,2018,Champions Lg,0.5,1.0,0.33,14.5,0.5,0.33,0.5,0.42
618f94ac88307f48ce0b025c,Erik-Moran,2018,Super League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81
618f94ac88307f48ce0b025d,Valtteri-Moren,2014,Veikkausliiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73
618f94ac88307f48ce0b025e,Gerard-Moreno,2015,Copa del Rey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
618f94ac88307f48ce0b025f,Ivan-Milosevic,2021,SuperLiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61
618f94ac88307f48ce0b0260,Stefano-Minelli,2016,Coppa Italia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0261,Reziuan-Mirzov,2017,Premier League,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.44
618f94ac88307f48ce0b0262,Jayden-Mitchell-Lawson,2019,FA Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b0263,Aleksandar-Mitrovic,2015,Premier League,0.0,0.53,0.12,0.0,0.0,0.24,0.0,0.38
618f94ac88307f48ce0b0264,Matej-Mitrovic,2019,Champions Lg,0.0,0.0,0.0,0.83,0.0,1.0,0.0,0.67
618f94ac88307f48ce0b0265,Anton-Mitryushkin,2016,Swiss Super League,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.52
618f94ac88307f48ce0b0266,Peniel-Mlapa,2017,Africa Cup of Nations qualification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0267,Giorgia-Miotto,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0268,Kairo-Mitchell,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0269,Jan-Mlakar,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b026a,Anthony-Mfa-Mezui,2014,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
618f94ac88307f48ce0b026b,Omenuke-Mfulu,2020,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b026c,Tang-Miao,2019,Super League,0.0,0.18,0.36,0.0,0.0,0.86,0.0,0.41
618f94ac88307f48ce0b026d,Florian-Micheler,2021,U17 Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
618f94ac88307f48ce0b026e,Fredrik-Midtsjo,2016,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b026f,Mana-Mihashi,2020,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
618f94ac88307f48ce0b0270,Antoni-Milambo,2021,Conf Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79
618f94ac88307f48ce0b0271,Georgi-Milanov,2016,Swiss Super League,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.41
618f94ac88307f48ce0b0272,Arkadiusz-Milik,2020,UEFA Nations League,0.0,0.17,0.0,0.0,0.0,0.33,0.0,0.42
618f94ac88307f48ce0b0273,Nicolae-Milinceanu,2020,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0274,Luka-Milivojevic,2017,Premier League,0.0,0.24,0.0,10.97,1.56,2.56,1.12,0.41
618f94ac88307f48ce0b0275,Mark-Milligan,2018,Pro League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81
618f94ac88307f48ce0b0276,Angel-Montoro,2017,La Liga,0.0,0.07,0.0,0.0,0.0,1.21,0.0,0.21
618f94ac88307f48ce0b0277,Jeremy-Morel,2020,Africa Cup of Nations qualification,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25
618f94ac88307f48ce0b0278,Jaime-Moreno-Ciorciari,2020,Primera División,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
618f94ac88307f48ce0b0279,Amando-Moreno,2021,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b027a,Salman-Al-Moasher,2018,Pro League,0.0,0.05,0.0,0.0,0.0,0.14,0.0,0.67
618f94ac88307f48ce0b027b,David-Moberg-Karlsson,2019,First League,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.65
618f94ac88307f48ce0b027c,Axel-Mohamed-Bakayoko,2020,Swiss Super League,0.0,0.11,0.06,0.0,0.0,0.17,0.0,0.64
618f94ac88307f48ce0b027d,Thato-Mokeke,2019,Africa Cup of Nations qualification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b027e,Sascha-Molders,2015,Bundesliga,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.42
618f94ac88307f48ce0b027f,Jesus-Molina,2012,WCQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b0280,Juan-Montenegro,2019,Sudamericana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0281,Lazar-Milosev,2017,SuperLiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
618f94ac88307f48ce0b0282,Luis-Miquissone,2019,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b0283,Miranda,2021,Copa Libertadores,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.67
618f94ac88307f48ce0b0284,Ethan-Mitchell,2021,FA Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0285,Dimitar-Mitov,2017,EFL Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0286,Henrikh-Mkhitaryan,2018,EFL Cup,0.0,0.67,0.0,0.0,0.0,0.33,0.0,0.67
618f94ac88307f48ce0b0287,Peniel-Mlapa,2017,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
618f94ac88307f48ce0b0288,Khaled-Mobayed,2017,WCQ — AFC (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b0289,Lwin-Moe-Aung,2018,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b028a,Iyad-Mohamed,2021,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b028b,Tobias-Mohr,2020,2. Bundesliga,0.0,0.39,0.07,0.0,0.0,0.32,0.0,0.54
618f94ac88307f48ce0b028c,Johan-Mojica,2019,La Liga,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
618f94ac88307f48ce0b028d,Luke-Molyneux,2018,Championship,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
618f94ac88307f48ce0b028e,Thomas-Monconduit,2019,Coupe de la Ligue,0.0,1.5,0.0,0.0,0.0,1.5,0.0,1.0
618f94ac88307f48ce0b028f,Margherita-Monnecchi,2021,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0290,Jefferson-Montero,2011,WCQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
618f94ac88307f48ce0b0291,Jefferson-Montero,2016,Copa América Centenario,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5
618f94ac88307f48ce0b0292,Calvin-Mockschan,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0293,Takumi-Minamino,2021,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b0294,Takumi-Minamino,2021,WCQ — AFC (M),0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.67
618f94ac88307f48ce0b0295,Henrikh-Mkhitaryan,2015,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0296,Jonas-Mkude,2020,Africa Cup of Nations qualification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94ac88307f48ce0b0297,Filip-Mladenovic,2020,Ekstraklasa,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.63
618f94ac88307f48ce0b0298,Filip-Mladenovic,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b0299,Vinko-Medimorec,2019,1. HNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
618f94ac88307f48ce0b029a,Matt-Miazga,2020,First Division A,0.0,0.1,0.0,0.0,0.0,1.6,0.0,0.6
618f94ac88307f48ce0b029b,Felix-Michel,2021,Eliteserien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
618f94ac88307f48ce0b029c,Valentin-Mihaila,2021,Serie B,0.0,0.67,0.11,0.0,0.0,0.33,0.0,0.5
618f94ac88307f48ce0b029d,Georgi-Milanov,2017,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75
618f94ac88307f48ce0b029e,Arkadiusz-Milik,2021,Coupe de France,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b029f,Milos-Milisavljevic,2017,SuperLiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b02a0,Eder-Militao,2019,La Liga,0.0,0.06,0.0,1.5,0.5,0.33,0.22,0.75
618f94ac88307f48ce0b02a1,Luka-Milivojevic,2016,Europa Lg,0.0,0.25,0.12,0.0,0.0,0.75,0.0,0.56
618f94ac88307f48ce0b02a2,Aleksandar-Miljkovic,2020,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b02a3,Angel-Montoro,2008,La Liga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b02a4,Kieffer-Moore,2021,EFL Cup,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5
618f94ac88307f48ce0b02a5,Adrian-Mora,2019,Liga MX,0.0,0.06,0.03,0.0,0.0,0.23,0.0,0.4
618f94ac88307f48ce0b02a6,Alvaro-Morata,2016,Friendlies (M),0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.58
618f94ac88307f48ce0b02a7,Jeremy-Morel,2019,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94ac88307f48ce0b02a8,Joni-Montiel,2017,Copa del Rey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94ac88307f48ce0b02a9,Hussain-Al-Moqahwi,2016,WCQ — AFC (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71
618f94ac88307f48ce0b02aa,Emre-Mor,2020,Super League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b02ab,Emre-Mor,2020,Copa del Rey,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
618f94ac88307f48ce0b02ac,Alfredo-Morelos,2021,Copa América,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.67
618f94ac88307f48ce0b02ad,Valtteri-Moren,2014,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
618f94ac88307f48ce0b02ae,Gabadinho-Mhango,2017,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
618f94ac88307f48ce0b02af,Fredrik-Midtsjo,2018,UEFA Nations League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
618f94ac88307f48ce0b02b0,Simon-Mignolet,2018,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58
618f94ac88307f48ce0b02b1,Valentin-Mihaila,2018,Liga I,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.64
